source_id,source_name,website,rss_url,category,tier,authority_score,enabled,country,source_type,collection_method,notes
leg_1308,Trade - Ad Age,adage.com,https://adage.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1309,Trade - Adweek,adweek.com,https://www.adweek.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1310,Trade - Sound & Vision,soundandvision.com,https://www.soundandvision.com/rss.xml,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1311,Trade - Deadline Hollywood,deadline.com,https://deadline.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1312,Trade - Media Play News,mediaplaynews.com,https://www.mediaplaynews.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1313,Trade - Lost Remote,lostremote.com,https://lostremote.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1314,Trade - TVSpy,adweek.com,https://www.adweek.com/tvspy/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1315,Trade - Nieman Reports,niemanreports.org,https://niemanreports.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1316,Trade - American Journalism Rev,ajr.org,https://ajr.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1317,Trade - Editor & Publisher,editorandpublisher.com,https://www.editorandpublisher.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1318,Trade - Press Gazette UK,pressgazette.co.uk,https://pressgazette.co.uk/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1319,Trade - Digiday,digiday.com,https://digiday.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1320,Trade - Puck News,puck.news,https://puck.news/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1321,Watch - Alabama Political Reporter,alreporter.com,https://www.alreporter.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1322,Watch - Alaska Public Interest Res,alaskareport.com,https://www.alaskareport.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1323,Watch - AZ Center for Investigative,azcir.org,https://azcir.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1324,Watch - Arkansas Investigative News,arkinvestigative.org,https://arkinvestigative.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1325,Watch - California Healthline,californiahealthline.org,https://californiahealthline.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1326,Watch - Colorado Independent,coloradoindependent.com,https://www.coloradoindependent.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1327,Watch - CT Health Investigative,c-hit.org,https://c-hit.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1328,Watch - DC Line,thedcline.org,https://thedcline.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1329,Watch - Delaware Public Media,delawarepublic.org,https://www.delawarepublic.org/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1330,Watch - Florida Center Investigative,fcir.org,https://fcir.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1331,Watch - Georgia Health News,georgiahealthnews.com,https://georgiahealthnews.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1332,Watch - Hawaii News Now,hawaiinewsnow.com,https://www.hawaiinewsnow.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1333,Watch - Boise State Public Radio,boisestatepublicradio.org,https://www.boisestatepublicradio.org/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1334,Watch - IL Answers Project,illinoisanswers.org,https://illinoisanswers.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1335,Watch - IndyStar Watchdog,indystar.com,https://www.indystar.com/news/watchdog/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1336,Watch - Kansas News Service,kansasnewsservice.org,https://www.kansasnewsservice.org/feed,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1337,Watch - KY Health News,kyhealthnews.org,https://kyhealthnews.org/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1338,TV - KXAN Austin,kxan.com,https://www.kxan.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1339,TV - KVUE Austin,kvue.com,https://www.kvue.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1340,TV - KPRC Houston,click2houston.com,https://www.click2houston.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1341,TV - KTVT Dallas,cbsdfw.com,https://www.cbsdfw.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1342,TV - KXAS Dallas,nbcdfw.com,https://www.nbcdfw.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1343,TV - KRIV Houston,fox26houston.com,https://www.fox26houston.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1344,TV - WFLD Chicago,fox32chicago.com,https://www.fox32chicago.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1345,TV - WLS Chicago,abc7chicago.com,https://abc7chicago.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1346,TV - WMAQ Chicago,nbcchicago.com,https://www.nbcchicago.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1347,TV - WBBM Chicago,cbschicago.com,https://www.cbschicago.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1348,TV - WXIA Atlanta,11alive.com,https://www.11alive.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1349,TV - WGCL Atlanta,cbs46.com,https://www.cbs46.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1350,TV - WPTV West Palm Beach,wptv.com,https://www.wptv.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1351,TV - WTSP Tampa,wtsp.com,https://www.wtsp.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1352,TV - WKMG Orlando,clickorlando.com,https://www.clickorlando.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1353,TV - WFTV Orlando,wftv.com,https://www.wftv.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1354,TV - WSVN Miami,wsvn.com,https://wsvn.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1355,TV - WFOR Miami,cbsmiami.com,https://www.cbsmiami.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1356,TV - WDIV Detroit,clickondetroit.com,https://www.clickondetroit.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1357,TV - WWJ Detroit,cbsdetroit.com,https://www.cbsdetroit.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1358,TV - KING Seattle,king5.com,https://www.king5.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1359,TV - KIRO Seattle,kirotv.com,https://www.kirotv.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1360,TV - KGW Portland,kgw.com,https://www.kgw.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1361,TV - KATU Portland,katu.com,https://katu.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1362,TV - KTVU San Francisco,ktvu.com,https://www.ktvu.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1363,TV - KPIX San Francisco,cbsnews.com,https://www.cbsnews.com/sanfrancisco/latest/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1364,TV - KNBC Los Angeles,nbclosangeles.com,https://www.nbclosangeles.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1365,TV - KABC Los Angeles,abc7.com,https://abc7.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1366,TV - KCAL Los Angeles,cbsnews.com,https://www.cbsnews.com/losangeles/latest/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1367,TV - KFMB San Diego,cbs8.com,https://www.cbs8.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1368,TV - KNSD San Diego,nbcsandiego.com,https://www.nbcsandiego.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1369,TV - WOAI San Antonio,news4sanantonio.com,https://news4sanantonio.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1370,TV - KENS San Antonio,kens5.com,https://www.kens5.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1371,TV - KOAT Albuquerque,koat.com,https://www.koat.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1372,TV - KRQE Albuquerque,krqe.com,https://www.krqe.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1373,TV - KSL Salt Lake City,ksltv.com,https://ksltv.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1374,TV - KUTV Salt Lake City,kutv.com,https://kutv.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1375,TV - KTVB Boise,ktvb.com,https://www.ktvb.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1376,TV - KREM Spokane,krem.com,https://www.krem.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1377,TV - KXLY Spokane,kxly.com,https://www.kxly.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1378,TV - WWL New Orleans,wwltv.com,https://www.wwltv.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1379,TV - WVUE New Orleans,fox8live.com,https://www.fox8live.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1380,TV - WAVE Louisville,wave3.com,https://www.wave3.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1381,TV - WLKY Louisville,wlky.com,https://www.wlky.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1382,TV - WDRB Louisville,wdrb.com,https://www.wdrb.com/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1383,TV - LEX18 Lexington,lex18.com,https://www.lex18.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1384,TV - WKYT Lexington,wkyt.com,https://www.wkyt.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1385,TV - WSMV Nashville,wsmv.com,https://www.wsmv.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1386,TV - WTVF Nashville,newschannel5.com,https://www.newschannel5.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1387,TV - WKRN Nashville,wkrn.com,https://www.wkrn.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1388,TV - WREG Memphis,wreg.com,https://wreg.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1389,TV - WMC Memphis,wmcactionnews5.com,https://www.wmcactionnews5.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1390,TV - WHBQ Memphis,fox13memphis.com,https://www.fox13memphis.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1391,TV - WATE Knoxville,wate.com,https://www.wate.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1392,TV - WVLT Knoxville,wvlt.tv,https://www.wvlt.tv/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1393,TV - WRCB Chattanooga,wrcbtv.com,https://www.wrcbtv.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1394,TV - WTVC Chattanooga,newschannel9.com,https://newschannel9.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1395,TV - WHNT Huntsville,whnt.com,https://whnt.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1396,TV - WAFF Huntsville,waff.com,https://www.waff.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1397,TV - WIAT Birmingham,wiat.com,https://www.wiat.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1398,TV - WBRC Birmingham,wbrc.com,https://www.wbrc.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1399,TV - WSFA Montgomery,wsfa.com,https://www.wsfa.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1400,TV - WKRG Mobile,wkrg.com,https://www.wkrg.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1401,TV - WALA Mobile,fox10tv.com,https://www.fox10tv.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1402,TV - WEAR Pensacola,weartv.com,https://weartv.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1403,TV - WJXT Jacksonville,news4jax.com,https://www.news4jax.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1404,TV - WTLV Jacksonville,firstcoastnews.com,https://www.firstcoastnews.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1405,TV - WINK Fort Myers,winknews.com,https://winknews.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1406,TV - WCTV Tallahassee,wctv.tv,https://www.wctv.tv/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1407,TV - WSOC Charlotte,wsoctv.com,https://www.wsoctv.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1408,TV - WBTV Charlotte,wbtv.com,https://www.wbtv.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1409,TV - WXII Greensboro,wxii12.com,https://www.wxii12.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1410,TV - WGHP Greensboro,myfox8.com,https://myfox8.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1411,TV - WTVD Raleigh,abc11.com,https://abc11.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1412,TV - WNCN Raleigh,cbs17.com,https://www.cbs17.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1413,TV - WECT Wilmington NC,wect.com,https://www.wect.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1414,TV - WYFF Greenville SC,wyff4.com,https://www.wyff4.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1415,TV - WSPA Greenville SC,wspa.com,https://www.wspa.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1416,TV - WIS Columbia SC,wistv.com,https://www.wistv.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1417,TV - WLTX Columbia SC,wltx.com,https://www.wltx.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1418,TV - WCSC Charleston SC,live5news.com,https://www.live5news.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1419,TV - WCBD Charleston SC,counton2.com,https://www.counton2.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1420,TV - WSAV Savannah,wsav.com,https://www.wsav.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1421,TV - WTOC Savannah,wtoc.com,https://www.wtoc.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1422,TV - WALB Albany GA,walb.com,https://www.walb.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1423,TV - WMAZ Macon,13wmaz.com,https://www.13wmaz.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1424,TV - WTVM Columbus GA,wtvm.com,https://www.wtvm.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1425,TV - WMBF Myrtle Beach,wmbfnews.com,https://www.wmbfnews.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1426,TV - WPDE Myrtle Beach,wpde.com,https://wpde.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1427,TV - WVEC Norfolk,13newsnow.com,https://www.13newsnow.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1428,TV - WTKR Norfolk,wtkr.com,https://www.wtkr.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1429,TV - WRIC Richmond,wric.com,https://www.wric.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1430,TV - WTVR Richmond,wtvr.com,https://www.wtvr.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1431,TV - WSET Lynchburg,wset.com,https://wset.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1432,TV - WSLS Roanoke,wsls.com,https://www.wsls.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1433,TV - WDBJ Roanoke,wdbj7.com,https://www.wdbj7.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1434,TV - WHSV Harrisonburg,whsv.com,https://www.whsv.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1435,TV - WUSA Washington DC,wusa9.com,https://www.wusa9.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1436,TV - WRC Washington DC,nbcwashington.com,https://www.nbcwashington.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1437,TV - WJLA Washington DC,wjla.com,https://wjla.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1438,TV - WMAR Baltimore,abc2news.com,https://www.abc2news.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1439,TV - WJZ Baltimore,cbsnews.com,https://www.cbsnews.com/baltimore/latest/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1440,TV - WBFF Baltimore,foxbaltimore.com,https://foxbaltimore.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1441,TV - WGAL Lancaster PA,wgal.com,https://www.wgal.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1442,TV - WNEP Scranton,wnep.com,https://www.wnep.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1443,TV - WJET Erie PA,yourerie.com,https://www.yourerie.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1444,TV - WTAJ Altoona,wearecentralpa.com,https://www.wearecentralpa.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1445,TV - WHTM Harrisburg,abc27.com,https://www.abc27.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1446,TV - WHP Harrisburg,local21news.com,https://local21news.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1447,TV - WCAU Philadelphia,nbcphiladelphia.com,https://www.nbcphiladelphia.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1448,TV - WPVI Philadelphia,6abc.com,https://6abc.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1449,TV - KYW Philadelphia,cbsnews.com,https://www.cbsnews.com/philadelphia/latest/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1450,TV - WTXF Philadelphia,fox29.com,https://www.fox29.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1451,TV - WTAE Pittsburgh,wtae.com,https://www.wtae.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1452,TV - KDKA Pittsburgh,cbsnews.com,https://www.cbsnews.com/pittsburgh/latest/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1453,TV - WENY Elmira,weny.com,https://www.weny.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1454,TV - WSTM Syracuse,cnycentral.com,https://www.cnycentral.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1455,TV - WROC Rochester,rochesterfirst.com,https://www.rochesterfirst.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1456,TV - WHAM Rochester,13wham.com,https://13wham.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1457,TV - WGRZ Buffalo,wgrz.com,https://www.wgrz.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1458,TV - WKBW Buffalo,wkbw.com,https://www.wkbw.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1459,TV - WIVB Buffalo,wivb.com,https://www.wivb.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1460,TV - WPTZ Burlington VT,wptz.com,https://www.wptz.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1461,TV - WCAX Burlington VT,wcax.com,https://www.wcax.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1462,TV - WMUR Manchester NH,wmur.com,https://www.wmur.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1463,TV - WGME Portland ME,wgme.com,https://wgme.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1464,TV - WCSH Portland ME,newscentermaine.com,https://www.newscentermaine.com/feeds/syndication/rss/news,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1465,TV - WABI Bangor ME,wabi.tv,https://www.wabi.tv/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1466,TV - WHDH Boston,whdh.com,https://www.whdh.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1467,TV - WCVB Boston,wcvb.com,https://www.wcvb.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1468,TV - WJAR Providence,turnto10.com,https://turnto10.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1469,TV - WPRI Providence,wpri.com,https://www.wpri.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1470,TV - WFSB Hartford,wfsb.com,https://www.wfsb.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1471,TV - WVIT Hartford,nbcconnecticut.com,https://www.nbcconnecticut.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1472,TV - WTNH New Haven,wtnh.com,https://www.wtnh.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1473,TV - WTIC Hartford,fox61.com,https://www.fox61.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1474,TV - WBOC Salisbury MD,wboc.com,https://www.wboc.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1475,TV - WKOW Madison WI,wkow.com,https://www.wkow.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1476,TV - WSAW Wausau,wsaw.com,https://www.wsaw.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1477,TV - WBAY Green Bay,wbay.com,https://www.wbay.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1478,TV - WFRV Green Bay,wearegreenbay.com,https://www.wearegreenbay.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1479,TV - WISN Milwaukee,wisn.com,https://www.wisn.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1480,TV - WITI Milwaukee,fox6now.com,https://fox6now.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1481,TV - WDIO Duluth,wdio.com,https://www.wdio.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1482,TV - KSTP Minneapolis,kstp.com,https://kstp.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1483,TV - WCCO Minneapolis,cbsnews.com,https://www.cbsnews.com/minnesota/latest/rss/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1484,TV - KMSP Minneapolis,fox9.com,https://www.fox9.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1485,TV - KGAN Cedar Rapids,cbs2iowa.com,https://www.cbs2iowa.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1486,TV - KCRG Cedar Rapids,kcrg.com,https://www.kcrg.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1487,TV - WHO Des Moines,who13.com,https://who13.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1488,TV - KCCI Des Moines,kcci.com,https://www.kcci.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1489,TV - KTIV Sioux City,ktiv.com,https://www.ktiv.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1490,TV - KMTV Omaha,3newsnow.com,https://www.3newsnow.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1491,TV - KETV Omaha,ketv.com,https://www.ketv.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1492,TV - WOWT Omaha,wowt.com,https://www.wowt.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1493,TV - KOLN Lincoln,1011now.com,https://www.1011now.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1494,TV - KSNW Wichita,ksn.com,https://www.ksn.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1495,TV - KWCH Wichita,kwch.com,https://www.kwch.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1496,TV - KFOR Oklahoma City,kfor.com,https://kfor.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1497,TV - KOCO Oklahoma City,koco.com,https://www.koco.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1498,TV - KOKH Oklahoma City,fox25.com,https://www.fox25.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1499,TV - KJRH Tulsa,kjrh.com,https://www.kjrh.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1500,TV - KTUL Tulsa,ktul.com,https://ktul.com/feed/,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1501,TV - KCTV Kansas City,kctv5.com,https://www.kctv5.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
leg_1502,TV - KMBC Kansas City,kmbc.com,https://www.kmbc.com/rss,General,3,40,True,US,unclassified,rss,authority=heuristic-by-category
